a,b,c,d,e,f
271,56,-1.98184594368221,bar,-1.46643996020889,851
288,286,1.97882935030579,qux,-1.20339100838449,122
946,993,-1.28197096025042,baz,2.82956544832886,880
199,248,-1.3229274627949,baz,1.54410459454101,854
706,445,-0.0899850759701272,baz,-1.60674039118109,256
393,204,0.70898191002957,foo,-0.0709747900537908,787
999,670,2.03227436472324,qux,-0.161214234187871,146
750,517,0.362004646505518,foo,1.32579642824798,664
893,369,0.139201788903589,quux,-0.920198637520242,818
864,253,-0.452073379517981,qux,1.8888986074189,564
664,858,1.39031589134634,foo,-1.07988899273699,43
193,727,0.251029793053293,quux,0.865615882533593,7
709,274,-0.360749527755706,baz,-0.113470208530919,172
496,848,0.0277320752972876,quux,0.8815879002896,974
76,348,1.10744758144394,bar,0.0460009125379576,146
366,505,-0.0475918745198316,bar,0.264058153981198,243
708,661,0.548350249257868,foo,-0.721701908731003,9
318,57,-0.151179913209001,baz,1.09483802898053,548
972,965,0.914010909385543,bar,-0.153390314575192,603
837,927,-0.639410217476485,bar,-0.795015888705475,681
473,446,0.73629428183236,bar,-0.649802355976538,164
667,932,-0.384512750375891,quux,0.420076926470844,175
172,568,-0.25419614673387,qux,-1.51951961025175,68
469,800,-2.62659416037182,bar,-1.26877389759682,503
41,154,-0.805442642379265,bar,0.138773960775189,128
498,237,0.742451182039713,bar,-0.466843651741991,224
835,568,-0.295671615439757,foo,-0.548265472773373,290
832,320,-1.38475611368946,quux,-0.121069081047298,244
746,435,0.327328065773966,qux,-0.0364222411833987,681
218,791,-0.524925744150417,bar,-1.29036123572762,763
783,357,-0.0057839119250659,bar,-1.8782231246081,584
550,959,-1.85912098643795,baz,1.486387005923,261
96,562,2.70496565127856,baz,0.246858936372203,861
214,157,0.0949013292739859,foo,-0.894244779479415,512
317,830,-0.15342410979086,foo,-0.775071390169005,402
47,299,0.347346434697986,qux,0.225647051238812,689
813,405,0.971096392063972,baz,-0.719798434065127,557
322,256,-0.686150939997253,quux,0.819153953629586,308
982,498,0.424999459527036,foo,1.50685492687271,700
66,809,0.429576774745593,foo,0.688276127146108,128
847,313,-0.989513604104978,bar,-2.02429403494224,969
199,531,1.00807740949806,quux,-0.976700656191774,888
339,532,-1.54853459557463,foo,1.27181576050697,502
436,746,-1.34972630924798,baz,0.53244971521055,926
248,893,0.0807657002415157,foo,0.918808872688682,802
78,75,-1.18615245594297,quux,-0.862265404744038,67
285,130,0.131638787430563,bar,0.968426394480605,638
809,936,0.0583683271259584,baz,0.636650116226432,306
457,404,1.38928408869051,quux,-1.96532333308704,686
988,530,-0.0664475541462996,foo,-0.635621375731431,487
717,944,-1.91582738710176,baz,0.268989068793885,895
192,373,-0.412666868463056,bar,1.21502316587135,55
691,101,-0.270570047736109,baz,-1.26630868639177,891
991,16,-1.2046927363549,foo,0.793026663958487,506
842,694,-0.291006491571385,foo,1.40563134341979,163
568,638,-0.867636690094485,bar,-1.01715991888094,661
728,146,-0.927555777156973,qux,-0.0469958694470104,378
61,255,-0.701524310003959,quux,0.795295079006538,169
431,561,0.114296149107059,qux,-1.81264935103469,805
755,311,-0.195978462646144,bar,-0.706824104068108,459
712,814,0.906195061239088,bar,-0.577196614124103,47
952,187,-0.452551397663194,baz,-0.313823586213078,658
427,591,1.59647180620309,baz,-1.08243080836823,820
60,273,-0.239089161816431,quux,0.0417769529380996,26
30,757,0.698944964389719,quux,0.429678157618548,823
328,46,0.419329036302963,bar,1.00242013679799,734
501,901,-0.300124680314674,foo,1.31906018290102,557
147,268,-0.145283477115012,qux,1.28599369525278,104
48,492,0.642111147986638,baz,1.92847182267433,794
560,67,-0.29717134601927,bar,1.14099217181518,550
107,387,-0.0853373123344593,quux,0.559491809624222,723
476,584,-0.463036411963444,qux,0.117945782892524,715
371,845,-1.39559274139316,baz,1.68354537713213,852
979,457,1.27010569623245,foo,0.0702757002699015,45
568,57,1.15407044447655,foo,-0.552325876584345,923
53,132,-0.507337712372845,quux,-0.1594054144228,35
673,863,1.43989858128547,qux,0.449992389099688,658
493,365,0.599249178054874,bar,1.28401045816553,150
485,417,-0.674099527435769,baz,-1.14171176582522,224
642,257,1.01193929606965,foo,1.7412941318441,337
939,826,-0.636042999249584,foo,-0.0238217829495735,128
878,218,-1.97245359030951,quux,-1.39455322062488,511
262,791,-0.530700298474123,qux,-0.21563551142468,697
168,82,0.885434279372527,quux,-1.11438216244937,242
678,295,2.62751538268797,bar,-0.156607727263465,964
522,236,-1.02426172955196,foo,-1.06026921373188,685
755,52,0.573312575341255,bar,-0.676740423942497,471
255,413,-0.100745614204395,baz,-0.341138849896783,497
140,773,-0.814212483048368,baz,0.502486314585987,54
770,576,1.55030159058403,bar,-0.0084972887946385,518
28,744,0.185115849479144,bar,-1.02981360265308,161
656,677,0.17915550571735,bar,0.268976994623322,572
352,43,0.32882992443226,foo,-0.797662754896976,671
338,417,0.791501887428699,quux,-1.32422056523026,285
822,441,-1.53330717732245,bar,-0.15543222664079,949
733,438,0.951408330114566,foo,-0.209372656971872,727
297,457,1.21801741146642,bar,-0.243085545416626,610
462,179,0.792568826035391,qux,-1.26489251188414,653
696,44,0.806807489580666,qux,-0.340506939553219,296
945,29,-0.252078005430773,foo,-1.36192577203033,6
345,694,-0.458686564421497,bar,0.259030265590078,262
458,157,0.0289081184765633,qux,-0.847338026130447,197
286,867,1.00388123343074,qux,-0.596787738986436,911
970,249,-0.617970153705371,qux,1.82917620709849,144
496,1,0.302187788056194,bar,0.550166564483527,991
320,528,-2.57694683192737,foo,-1.88534021670477,40
545,628,-0.448663086728592,bar,-0.552732882390366,447
563,985,0.726564508562353,bar,-0.495720171486842,893
141,156,0.499120038785213,bar,-0.216246843189624,236
56,887,-0.205883380537579,bar,-1.1191096571022,15
339,953,-0.535344187398824,baz,1.41918529169281,633
921,160,-0.00863229454285712,baz,-0.294134764181295,777
253,12,-0.521245218580575,bar,-1.51822742158087,262
805,544,0.228991320336392,qux,-1.81258965231697,809
557,994,1.76724000483581,quux,-0.305715122055799,143
90,413,-1.06503570833043,quux,-0.305344036128415,524
200,102,0.447691734606212,baz,1.55699961271147,254
762,703,-0.232187157769647,qux,-0.0873788833597283,898
272,529,-0.542460523354092,baz,-0.98942701372211,825
503,955,0.148428490136572,baz,-0.0420911385800706,875
655,76,0.873925837808247,quux,0.608615819869749,118
510,625,1.5709630372628,bar,-0.984525188501853,195
721,915,-1.0359058642315,baz,0.138679540140683,444
316,482,0.611446859497813,baz,0.250325601746124,874
962,983,2.03995987264504,bar,0.522617043965716,710
311,746,-0.26185340087458,foo,0.745560468089781,867
598,995,-0.102652083944358,bar,1.04392689159957,193
539,780,0.401507226005889,qux,0.122537835204719,963
808,512,0.31289510368567,quux,1.89253065855419,513
575,618,0.31978513498354,qux,1.66534500553107,161
782,387,-0.913557275007842,qux,-1.27485689899473,750
375,766,-0.0186493738064121,baz,-0.676842515282018,427
100,822,-0.944449778043456,quux,-2.08525850314495,370
21,438,1.09272385578205,qux,1.92883808213961,372
203,585,1.21568300951942,baz,-1.0594615200257,379
425,617,0.788835539489557,quux,1.9182054631807,15
68,419,-1.229147743528,bar,-1.12766969156718,227
47,343,-0.470537421245284,foo,0.111312017372927,489
666,962,2.07041003541808,foo,0.615307157940721,46
910,380,-0.0408177066996796,qux,0.53691716222234,51
937,309,0.257972415301655,quux,1.56250206041568,862
308,898,0.593236314039823,qux,-1.40184010806468,986
923,721,0.022332826964103,qux,1.50096107919895,577
546,839,-1.74623632074568,qux,1.19667868299547,680
308,337,-1.83011074828133,bar,-0.84902392884014,771
942,44,0.542686560555116,qux,0.284118285271476,701
617,685,-0.613874553061835,qux,-1.34361710440931,328
967,278,0.0936665170247249,qux,-2.37754530023243,238
379,238,0.0402102837877523,baz,-0.213139835548125,303
869,732,-0.140950477721782,bar,-0.417997780214898,163
445,287,-0.0623066204532978,quux,-1.32709028830691,777
957,974,1.73517058759184,qux,0.819061894523685,37
485,221,-0.299647340421809,foo,0.879178695871736,719
160,127,1.70141838428071,baz,-0.042400944236433,636
435,669,2.40893127265988,qux,-0.453269449894432,196
203,573,0.0498827436574708,foo,-0.260330010771544,764
772,462,0.839698241594564,qux,0.445098876816781,850
397,266,-0.162555219417856,quux,-0.49744745802223,624
421,500,-0.131177492471164,bar,-0.512328013097952,248
181,554,-0.472411509164248,baz,0.732189565881723,75
346,634,1.17560109786259,foo,0.810846041102413,830
696,270,-0.114699446502492,bar,-0.249286866824422,888
929,808,0.310934067443028,qux,-1.199035252562,689
975,126,0.988634042959917,bar,-0.101297131038214,514
800,44,-0.145948250436871,bar,-0.216048456195777,846
300,140,0.11678310388336,baz,-0.0222552086517195,362
912,66,-2.22504824647022,baz,0.535998726705893,430
790,28,-0.933392891517446,qux,-1.17004055482442,255
994,448,0.56703436359499,foo,0.362020709908402,78
165,865,-0.821690411423549,qux,0.499894949882327,405
414,961,0.624346328182488,qux,0.924164500307402,587
527,35,-1.29714464648615,baz,0.561761199704791,894
313,952,1.42619176053415,quux,-0.179643678284004,243
174,773,0.221279649703944,bar,-0.313130390163394,171
599,884,-0.936039866415749,foo,1.55042359712108,557
140,891,1.98392557456969,foo,0.0205790692806619,212
745,34,-0.0611256153546659,bar,1.70951766043151,706
876,351,-0.646479831145027,qux,0.210169032606602,105
198,951,-0.239229685398611,baz,-1.21818584567508,567
888,269,0.811568373582852,qux,2.0612242514459,156
839,735,1.67541381820082,qux,0.185222778765658,5
953,167,-1.17209586192851,bar,2.34577062263153,288
487,889,1.09116547408683,bar,-1.11711562829872,833
651,974,0.499829195676064,baz,-1.93451265408516,568
923,926,0.180506764513791,quux,-0.671743139839489,295
206,802,0.969231690693938,quux,-0.243345104661078,75
42,580,0.00698427530364359,quux,0.70154376235241,59
988,97,0.0356215784711335,baz,-2.46244977136151,207
871,114,-1.06215426013387,bar,-1.25302605238496,264
497,362,-1.53615195489415,quux,-0.00705261478005282,321
433,529,-0.0195501708987497,quux,-0.12056678663132,836
765,438,-1.09123553395394,qux,0.412456983233563,662
597,557,-0.909973020003225,foo,2.00710911010676,250
349,882,0.522085127889152,baz,-1.24630146294252,699
140,438,-2.08585368273521,qux,-0.26467639517028,298
486,412,-1.9157520254876,baz,-0.487144772183515,714
450,640,1.22881670485005,baz,0.209452401916686,336
282,45,-1.07807010831103,qux,-0.118211924373831,655
19,142,-0.972362250124229,quux,-0.231481856917509,833
132,939,-0.745098435687091,baz,-0.893683578351955,748
467,900,-0.819374162489031,baz,0.948487710836203,908
239,273,0.273593116846987,bar,0.46304960002716,14
948,898,0.121992924405019,foo,0.409282360649405,440
869,48,1.80109143510583,foo,1.10146093130037,1000
380,946,-0.0349570439218755,quux,-3.88173516593252,662
381,127,1.26171859776225,qux,-0.316110524898822,949
974,746,-0.808079458345593,quux,-0.620102362073114,666
374,139,1.89316270168024,baz,0.862280643174972,699
178,790,-1.97505690828113,quux,1.70858607049172,229
653,254,-0.417951125300422,qux,1.02984776053477,323
697,716,0.00549386297247924,bar,-0.260575463119288,171
510,615,-2.67607614814433,baz,-1.01577861099432,936
777,208,0.880383865006698,quux,-0.0908690968169759,385
602,251,0.383895918594958,bar,0.0339438198539156,231
427,434,0.455858315723223,quux,-1.2718460876317,828
699,865,0.545054348182024,bar,-1.37096321324792,851
122,155,-0.365676442444517,foo,-2.08243859463141,377
374,2,0.36756208167394,baz,0.25380626201813,918
799,131,2.09036307245129,bar,2.61939470765504,387
681,690,-1.37303596029638,baz,0.945620976095231,338
719,297,0.683689748621198,baz,-0.0202307930716282,73
549,577,-0.903446545394525,foo,1.73235984114285,427
921,293,-0.718285305810176,foo,-2.23898584411337,808
541,817,0.535170502627115,bar,0.401060322813726,304
172,144,-1.13918704762366,baz,-1.38719993696388,676
440,952,-0.137398576630554,qux,-3.12138328939578,32
338,854,-0.84669733686323,qux,0.760211076539521,815
856,264,0.346780649357455,bar,0.640992522378015,214
383,18,-0.14649782698776,baz,0.357804749181928,328
617,246,-0.865477422259859,foo,1.16480640291968,761
685,941,-0.547460190378466,bar,1.85967286204205,540
529,428,0.236548220646002,qux,1.17894517398737,151
934,908,-0.131019923543549,baz,-1.39782298692129,503
80,225,-2.20763525516774,qux,-0.347516395501983,277
500,214,-0.44261720761367,foo,1.6042458031838,432
749,367,0.555683968465178,bar,-0.704198131201772,313
925,874,1.95878758174297,bar,0.269568843113579,493
933,216,0.793996300351839,quux,-0.424962250396156,931
264,85,-0.519972014631737,quux,-1.18449779429564,283
250,59,-0.470070742602634,bar,2.23507601634627,974
645,567,-0.085373073680372,baz,1.34733696654912,325
234,823,-0.0692550426213966,baz,0.441166209684864,323
225,615,0.111632421367542,quux,-0.203892093342332,406
434,19,-0.68421439635822,baz,1.26566287502661,420
242,256,0.573324508644342,foo,0.0452257477309395,545
318,397,1.72508810197418,qux,2.45804044115834,277
32,80,-0.0104130047413917,qux,-0.216374225965535,753
514,72,-0.492779513201477,bar,1.46210094406818,600
951,861,-0.612025877608973,qux,1.30253121577624,64
466,176,1.77107024080228,foo,-0.137172034162224,390
214,232,-1.19717096426379,qux,1.5707622143348,454
405,454,0.367752518795548,bar,0.311044429768757,829
602,384,-0.230130801835174,quux,-1.27727476833868,487
223,640,-0.266197488437232,qux,-0.500195749338387,386
926,372,0.222036066181838,foo,0.519512709912861,307
552,868,-0.580737671009519,foo,-0.445182303821598,793
8,468,1.00496569019382,bar,0.956045304429868,403
461,742,0.660037525965452,qux,0.0993719053804836,37
964,516,0.754924902875218,foo,0.310317584235836,10
76,43,0.0512980535893376,foo,-0.713555327159757,748
548,461,0.616879198237011,bar,-0.168470841075931,799
795,799,0.741134314606299,baz,0.407008839997331,230
180,78,-1.65782425722301,qux,-1.0172900875476,187
829,752,-0.136062780935043,quux,0.179252677117526,922
522,704,0.334756548822729,bar,0.48408480332068,823
606,182,-0.183748837549662,qux,1.31365344049032,536
164,947,-1.80380914856171,quux,-0.735076712116006,900
136,891,-0.806023650870812,baz,0.772940076530427,201
540,161,0.0286142291970918,bar,-1.3050525450501,327
166,164,0.909575009275553,quux,0.0641021635504228,739
293,8,0.195343608095194,qux,0.77801754013055,515
103,838,-0.675879166298834,baz,-1.33597243334205,238
823,998,-1.00354127880551,quux,-0.496337412608841,511
500,435,-0.762673446960624,bar,1.3723730663864,371
217,605,-0.598576177913346,baz,-0.923188507980178,611
762,124,2.12901303954651,quux,-0.563579417153106,538
931,881,0.958369069909559,qux,-1.30296369903238,340
133,188,-0.543176615865006,qux,-0.419947628260223,665
455,924,-0.494505038763996,foo,-1.48896863587417,468
302,652,-0.147538287426149,bar,-0.612690260858567,494
905,204,-0.71266800879231,baz,-0.795638699576724,875
192,97,0.0141924501410513,qux,-0.787979904552584,830
960,292,-0.0394723873285336,baz,0.0685993428774993,363
785,60,0.103520281873315,foo,-0.639775751648648,610
956,162,0.703626685293452,bar,-0.861891162568784,347
616,413,0.557723198582156,baz,-0.0608184647857329,990
150,335,1.05417916673567,foo,0.168366864924404,766
444,514,-0.853969288318196,bar,-0.232005770608451,415
997,852,-0.180007354594115,quux,-0.366934753199993,548
212,721,0.589343453610584,baz,-0.134137625098113,163
367,783,0.56407259122654,quux,-1.23183819944126,87
813,543,1.27858986819037,quux,-0.901113747901244,328
803,683,1.03930803493209,qux,0.307350978895371,202
57,950,-0.0993340065663448,baz,-0.965346772404379,95
40,772,-1.27435152462825,bar,0.546701130973915,974
620,311,2.27219320508124,baz,-0.949337647285458,561
508,607,-0.625058247661942,bar,-1.88250262227043,216
318,140,-0.580552823328032,baz,-0.605002455993088,604
176,263,0.580300220837095,quux,-0.857784470114838,333
490,336,-0.0162907751216408,baz,-1.49512730572797,531
892,265,0.347807260129092,qux,0.149723885045367,668
383,174,-1.85901768642813,bar,1.14843581832794,837
143,745,-1.21653032816714,quux,-1.9291005110872,5
633,392,0.419770011159288,baz,-0.137075397390944,637
242,260,-0.179320230180138,qux,0.412886452488165,151
933,283,-1.72679306549137,bar,1.15353026724836,13
973,213,0.238626741010247,qux,0.0059145021395186,527
83,451,0.304832584090338,quux,0.17489176690716,103
124,299,-0.321348405842367,qux,-0.893183758746466,150
477,818,2.08344658514117,baz,-0.00183397718196919,973
302,893,-0.367377014745627,qux,0.409947628606603,426
589,261,-0.0621249797828765,qux,0.827031279000511,197
270,395,0.865688709969715,foo,0.425996117910913,303
712,441,-0.217453139866701,baz,-1.44818222662485,43
441,5,-0.41299537189495,bar,-0.0621500707099795,585
131,333,1.01212530140435,quux,0.442806234972006,537
612,627,1.0790048131663,bar,0.707757877240219,634
563,667,0.376076792048476,baz,-0.0684199833176187,366
188,549,-0.515416162260618,qux,-0.901701874927417,480
771,81,0.380718444841505,qux,-0.133099215043723,834
379,141,1.31773275821156,baz,-0.139803021828696,842
275,731,-1.37294167114679,foo,0.317103498601976,38
682,748,-0.0608853600912087,foo,-1.56345411596947,681
234,707,-1.12644886992668,qux,-0.145187895118657,423
356,774,0.799652341852611,qux,-0.697365071092886,658
277,874,0.726113099881955,foo,-0.182861445647939,517
137,298,0.737336559240817,quux,0.608912184584096,700
308,889,-0.78199699076979,foo,-0.545142643211369,378
962,648,0.0581870448974734,bar,-1.30254003693503,523
684,917,0.591886690953118,qux,-0.872772213122601,142
507,370,-0.0435045487404267,qux,-0.21278357048471,6
405,885,-0.475996279799266,bar,-0.469100945245643,667
686,867,0.446793843185402,qux,0.0163025654766179,182
443,631,-1.043862361685,qux,0.236180843087565,662
178,903,0.649318258259637,bar,-0.0779924946353803,676
145,198,-0.55050881676616,bar,0.516412890235293,311
652,324,0.183117921589037,foo,-0.0690989478613475,221
586,530,-0.508804627736675,foo,-0.94043163065642,704
819,254,-3.55757099860273,bar,1.42985769661676,233
353,958,-0.176698075342542,qux,-0.260692914933729,725
395,384,-0.925683780307347,bar,1.19620916691527,153
723,932,1.63149114307165,bar,-0.521014147246944,239
886,321,0.0590941534497536,quux,-1.15694468308303,979
28,297,-0.0645351459680467,baz,-0.924518148064847,935
359,828,1.61682159179157,quux,0.283707802890818,247
539,390,-0.222439006385762,qux,0.693281501809395,498
469,236,0.626356858636971,baz,0.292136229873032,379
427,101,0.928512820035657,bar,-0.280532199569676,361
617,694,-2.11128932231183,foo,0.0873441675805858,75
994,732,0.308705756774863,qux,-0.0787300380384883,744
687,123,-0.486235962868971,bar,-0.691443778322589,329
790,279,1.00773649140851,foo,0.00791912037781996,943
15,993,-0.197705915113089,quux,0.0626904938011287,918
120,472,0.46501425293197,bar,-0.10807560192871,410
351,277,0.600451864525818,qux,0.340975415663263,628
799,244,2.2372151851599,foo,0.805484712519062,674
583,298,0.385415972555533,bar,-0.997161633315703,379
534,484,-1.17436005575178,bar,-1.35440039956797,598
964,926,0.379205900657423,qux,-0.711425080312599,872
514,79,-0.291974296694759,baz,0.42926419362714,588
820,332,1.19128980516747,bar,-0.318768278637232,534
315,290,-0.223047168865664,qux,-0.498789567103687,509
480,988,0.174087788972576,qux,0.161651643413584,297
869,17,0.687874433221454,baz,-0.22786982102412,255
953,920,-0.377354992640366,quux,-0.218695362563351,809
745,846,-1.98129384120543,quux,0.33189949082307,170
98,670,-0.00619619062041835,foo,0.106719721505752,625
899,351,1.03545981606902,quux,0.129817012566565,846
210,438,0.223904808319386,baz,-0.936853208542152,579
224,812,-1.71232258307503,qux,-2.59325109913129,888
780,86,0.150842297518587,foo,-1.43097223585042,596
583,307,0.198669424873647,baz,0.325296056199994,813
387,926,0.0118368673141542,baz,-0.532994943755386,928
589,944,1.14087756673221,baz,-0.086455143053353,239
907,80,1.7335365927978,bar,-0.543684343076043,178
884,569,-1.42531740212066,foo,-0.409599606566065,879
82,327,0.0665231168039985,quux,-0.385888173420237,142
793,802,-0.0137096456353809,foo,0.568115023169647,312
765,467,2.51057767180777,quux,-0.669288212600687,702
488,711,-0.454584411402764,foo,-0.0488563462109968,141
397,826,1.41672935474985,foo,-0.598396790642768,345
887,592,1.54563643449206,quux,-1.39644554617488,840
99,955,-1.49499072086082,qux,-1.02291329939031,712
127,438,0.271023587513713,qux,0.914681922704452,92
955,351,0.5293780233818,baz,0.547353990376499,43
551,6,-0.270096490120747,qux,0.418131655587878,482
103,316,0.474922912217508,qux,-0.378870873767086,686
923,858,-0.268767449227404,bar,-0.556173191120354,24
664,934,-0.419610676213724,qux,0.237239438485436,62
405,680,0.0952598629491723,baz,0.0697235602520239,763
619,482,-0.549830326719976,quux,-0.49552854559607,80
468,345,0.580050761118165,qux,0.0741040864761174,320
821,626,0.0940735791035338,bar,0.807890620301065,233
174,886,1.03977735802261,baz,-0.907663537823156,562
321,126,1.05913137975165,quux,1.89899205610909,178
817,859,-1.79407548797044,foo,1.03025942923721,449
330,436,0.954390336244921,bar,0.0580313586550024,106
958,886,-0.0490414724911556,baz,-2.23882441235306,745
927,530,-0.83960211116957,baz,0.392714726657227,367
604,426,-1.2818580408341,foo,0.0208408550249812,487
983,456,2.04189344827917,quux,0.113339412820701,855
666,843,-1.36443250075008,quux,-0.604191562492701,399
51,917,1.32697523148722,baz,1.73669518071835,533
205,184,-1.00479902573345,quux,0.507440702665365,453
403,525,0.60363850116278,baz,-0.124978488986678,193
831,127,-0.182475749471519,qux,0.586359984986359,404
512,308,-0.265279134983438,quux,-0.449301031546755,536
761,246,-0.407570173690065,foo,-1.34997792259734,584
95,511,-0.896926899867031,bar,-1.2150677436626,207
817,526,-0.737858974951414,bar,1.23169142129865,397
892,998,0.092513079981169,qux,0.92075160507197,89
120,374,-0.0575379720688667,quux,2.63617332928719,445
837,83,0.0581867249929821,quux,0.131517439731912,863
291,326,-1.54085144246866,qux,-0.807631606839709,70
180,144,0.262603281132558,qux,0.870055641969001,203
332,205,-0.374435299099594,foo,0.51884806762645,733
492,818,0.713751409422847,bar,-0.997639621597789,739
218,14,0.561880876500414,bar,2.09858909271699,630
767,935,-0.748124080857337,bar,-0.16919781402051,953
774,254,1.02018996960769,foo,0.376720204450271,382
983,839,-0.0994410325301915,foo,0.444498504964373,935
393,577,1.80408526475388,quux,0.312701608373177,817
149,439,-0.218150359712535,qux,-1.26165849092102,707
600,997,0.0919678015531889,baz,0.891178851687719,466
985,768,0.184203900276727,baz,-0.492953862140031,38
281,797,0.589099965897017,quux,0.177967894782351,400
255,94,0.100098511383315,baz,0.812435868356727,395
879,513,-0.623512015255899,baz,-0.377500401319456,625
116,885,0.83896543491036,quux,-0.0788360748253719,844
303,940,-0.240902137786122,quux,0.886176279886362,460
201,347,-0.0766578073390778,bar,0.889287731541882,193
374,696,0.385250657225034,bar,0.033635722730006,380
281,505,-1.48268293185404,baz,0.919525916111317,582
67,441,-0.449291855097494,qux,-1.77088673111132,753
269,112,2.58505840079137,foo,-0.728900284987384,73
841,559,-0.0364771746584006,baz,0.085735904455968,972
239,893,-0.847767564531012,quux,-1.0475543107441,42
238,808,-0.212774600649944,quux,0.467836385398719,865
363,126,1.02313153343717,baz,-0.143936901955529,990
503,992,1.29498849869848,baz,-0.9258343155945,986
726,254,-1.68754327121697,quux,-0.465183528300327,837
674,197,-1.95897049198326,baz,-1.08637176419908,580
996,223,1.31440386759221,foo,1.40246071681563,918
212,45,-0.163867758229865,quux,1.19815918664103,988
354,41,-0.144822773604529,quux,0.85281142640352,268
476,35,0.520654486742831,bar,0.50813560435354,318
889,12,0.782079291071897,baz,-2.45417088558882,933
778,98,0.0104683608976048,bar,0.690790364054688,154
604,493,-0.594313398550919,qux,1.39444067912031,324
32,202,1.75819642695949,qux,1.56191469573652,480
3,860,-1.39032078770161,bar,1.19914499979121,814
698,887,-0.865618935063993,quux,-1.11469219208824,275
826,854,-0.852725645155354,foo,-0.576719873804553,227
616,351,2.25849496486027,foo,-0.0986544671484905,732
647,291,-0.384002461009522,quux,1.9389509571026,558
445,707,-0.399596452176478,foo,-0.482130065894409,280
898,732,0.436370944789776,foo,0.0272539355827296,205
335,849,-1.05847826392203,bar,0.525848962300738,767
69,38,0.546533242100086,baz,-0.807467368071636,496
307,805,0.578681746352351,qux,0.719865622976169,460
145,287,0.341001238903749,bar,-0.306510610458468,263
466,873,0.920334654136732,baz,1.16883888580373,186
118,775,-1.35413476817459,bar,0.604319465344664,332
616,702,-0.994866770533222,qux,-1.4618204636162,998
152,75,-0.77394700071992,quux,1.22543256255311,827
185,226,0.327778784264225,foo,-0.0140604408170579,101
976,633,0.328685953670355,baz,0.581528548797065,203
845,276,0.185525070477416,bar,-0.613998351282622,15
596,668,-1.5171147441269,baz,-1.02042788638449,454
8,861,0.750842591053596,foo,0.00839920597046838,15
148,890,0.101543648083962,foo,1.44912571032105,391
25,208,-2.51262215552681,bar,0.721721974862491,577
853,310,-1.06731912802857,qux,-0.263793539729408,410
707,426,-0.83936479531083,foo,-0.507402991799372,89
454,562,0.00531410999478594,bar,0.391775528465219,104
889,993,0.354708277828258,quux,-1.63783450838305,818
532,255,0.664131004871426,foo,-0.863155676175501,959
947,940,-0.495795625998488,foo,-0.996960898547672,530
684,501,1.58655703300968,foo,0.755857617043761,931
302,906,0.15180642153812,qux,0.571824955145709,664
847,233,-0.791449105426187,foo,1.05592884069539,905
385,434,-0.352416925089696,baz,-0.37206574565034,167
244,666,-1.66994686179019,foo,0.660123312319197,656
854,967,-0.657012498385973,bar,0.88255183513034,375
443,421,1.78391150309624,bar,-0.954962712801894,892
532,545,-0.0924766000313398,bar,-0.231910922806982,792
191,974,-0.773854489025582,qux,-1.23321644647284,585
437,264,0.60426663570719,quux,-0.0252269128928945,844
174,906,0.459503141991486,foo,-0.783480556916044,861
39,351,0.973067429918266,quux,-0.0723036478484107,498
165,384,-0.0471206197481199,foo,-0.710612993821863,921
964,389,-0.728019925159326,qux,0.168233391980179,159
979,987,-0.0460718905039199,baz,1.24456600738762,399
225,164,0.767895646103131,baz,0.314131322871996,24
311,349,-1.69992305459269,qux,-0.676904121542679,205
237,732,0.0994362166153777,qux,-0.816178410141998,396
965,733,0.686855097307654,foo,0.941770828124056,216
620,477,2.04874091237434,quux,1.18963579396594,696
204,458,0.0617269806651344,qux,-0.38951626153013,731
88,185,0.470538199469548,quux,-1.39206605220899,74
730,764,0.634835229851546,baz,-0.479032332250596,293
442,846,0.593507045972947,bar,0.0564223157478988,413
227,551,-1.5407188649768,qux,-2.26498145841768,897
966,195,0.977518400943236,quux,-0.899557349714687,143
114,797,-0.661983439579642,baz,-0.748223449878804,842
563,506,0.456717150871339,qux,-0.179162447112778,134
516,336,-0.155879888486307,bar,0.0997751343959002,443
73,755,-0.491086814707591,quux,0.902432051855574,79
323,729,-1.05036598771979,foo,-1.63169533707632,323
883,270,-0.408061545999107,bar,0.687202995583861,51
598,246,0.666841164294652,foo,-1.53110576073211,960
244,447,-0.0561752470395791,bar,1.25964492193486,960
994,326,1.65571717206307,quux,1.0351000525096,859
266,470,1.19069947774672,qux,-0.342996610197122,475
355,576,-0.263457741101061,bar,-0.329391637475441,656
922,725,-1.20998938836867,qux,-0.315822619663224,893
489,565,-0.663760417754151,foo,2.01316010799737,331
440,635,-0.286899312736795,baz,-0.0481793746578263,673
214,606,-0.270064836971283,bar,0.112544174623854,531
110,12,0.222631809812575,foo,0.127048588789731,904
309,661,0.900362339691001,quux,-0.936384148732236,748
97,932,-0.342052682698308,foo,0.666762827510976,578
230,746,1.43164184048322,foo,0.290516373695213,947
823,951,0.359983550416229,baz,-0.992597685190465,119
345,596,0.958614992113377,foo,-0.859265661605877,394
745,193,0.627224522876118,qux,-0.410984598979688,601
241,333,-0.0841731372977182,quux,1.12092168577048,58
435,968,-0.830498135203896,bar,-0.105692311666138,239
507,998,-0.0639181827211755,foo,2.21977131831497,341
755,297,0.0632604676713325,bar,0.0343367878622865,248
61,633,0.618720424166732,baz,-1.49435931602565,57
512,512,1.20802746512009,baz,-1.18719161029853,301
770,577,0.619905765846428,foo,-0.659156975006474,480
